frequency_hz,acceleration_m_s2,displacement_um
7.060000000000000853e+01,3.925607597921043634e-04,1.675114592243660914e-03
7.079999999999999716e+01,4.509846039582043886e-04,2.559865406196805502e-03
7.100000000000000000e+01,1.485836924985051155e-03,7.072258365687076644e-03
7.120000000000000284e+01,3.551295085344463587e-04,1.349423506525274834e-03
7.140000000000000568e+01,6.146729720057919621e-05,7.481284174628698592e-04
7.160000000000000853e+01,1.144537236541509628e-04,1.006550078836153037e-03
7.179999999999999716e+01,2.685797808226197958e-04,9.158361587264718037e-04
7.200000000000000000e+01,3.860364668071269989e-04,1.534989362298150957e-03
7.220000000000000284e+01,5.032534827478230000e-04,2.297999135689050929e-03
7.240000000000000568e+01,4.689529072493314743e-03,2.260884308459500808e-02
7.260000000000000853e+01,6.809359765611588955e-04,3.064664968614597747e-03
7.279999999999999716e+01,2.180740266339853406e-04,6.059041178395474644e-04
7.300000000000000000e+01,3.912204701919108629e-04,2.121657696420381316e-03
7.320000000000000284e+01,6.168373511172831059e-04,2.991630716909979195e-03
7.340000000000000568e+01,3.416240506339818239e-04,1.173398533574990590e-03
7.360000000000000853e+01,1.098387510864995420e-04,9.459273497510459943e-04
7.379999999999999716e+01,1.069344507413916290e-04,7.122493243047809232e-05
7.400000000000000000e+01,3.815514210145920515e-04,1.684347542876261841e-03
7.420000000000000284e+01,3.111781843472272158e-04,1.111266573657035146e-03
7.440000000000000568e+01,3.477851278148591518e-04,2.012250490092042186e-03
7.460000000000000853e+01,3.393928345758467913e-04,1.959583540746565565e-03
7.479999999999999716e+01,1.353539410047233105e-04,9.054606149037534250e-04
7.500000000000000000e+01,2.887546143028885126e-04,1.405737372855911296e-03
7.520000000000000284e+01,2.071963826892897487e-04,9.860159657896694005e-04
7.540000000000000568e+01,2.525719173718243837e-04,1.234917000644153873e-03
7.560000000000000853e+01,1.157509104814380407e-04,4.527745835200144516e-04
7.579999999999999716e+01,5.347469705156981945e-04,2.005897600994364927e-03
7.600000000000000000e+01,9.325368591817095876e-05,1.605321591656560382e-04
7.620000000000000284e+01,2.012335025938227773e-04,1.220712276180070232e-03
7.640000000000000568e+01,2.805559488479048014e-04,1.523852933655183567e-03
7.660000000000000853e+01,5.748046678490936756e-04,2.895440034564327955e-03
7.680000000000001137e+01,4.397723532747477293e-04,2.220702629387995026e-03
7.700000000000000000e+01,2.901670522987842560e-04,1.617252226831722255e-03
7.720000000000000284e+01,3.395094827283173800e-04,1.706293411027125315e-03
7.740000000000000568e+01,7.324491161853075027e-05,5.023347535130816884e-04
