frequency_hz,acceleration_m_s2,displacement_um
4.400000000000000000e+01,9.000109275802969933e-05,9.499874790972598132e-04
4.420000000000000284e+01,7.956937042763456702e-05,1.020014204550521780e-03
4.440000000000000568e+01,6.834651139797642827e-05,8.132929705362961512e-04
4.460000000000000142e+01,5.413486633187858388e-06,4.233437814801400013e-04
4.480000000000000426e+01,9.935967682395130396e-05,8.991851860639464133e-04
4.500000000000000000e+01,5.722517744288779795e-05,7.364645616334258979e-04
4.520000000000000284e+01,7.066012040013447404e-05,7.492306736249539209e-04
4.540000000000000568e+01,5.876264913240447640e-05,1.052968493961414353e-03
4.560000000000000142e+01,5.929658800596371293e-05,6.631324470220174719e-04
4.580000000000000426e+01,1.242133585037663579e-04,1.391089105018215996e-03
4.600000000000000000e+01,8.464600978186354041e-05,8.418738773682064424e-04
4.620000000000000284e+01,1.679803608567453921e-05,1.763069348642115044e-04
4.640000000000000568e+01,3.352500425535254180e-05,7.365280097822566761e-04
4.660000000000000142e+01,5.763315130025148392e-05,3.542252171639110984e-04
4.680000000000000426e+01,1.120536835514940321e-04,9.788758443687978986e-04
4.700000000000000000e+01,5.415713530965149403e-05,8.340104119802576807e-04
4.720000000000000284e+01,4.123354301555082202e-05,7.367308169355385331e-04
4.740000000000000568e+01,4.751340384245850146e-05,2.011902937989981676e-04
4.760000000000000142e+01,8.256259025074541569e-05,6.258868325825684038e-04
4.780000000000000426e+01,5.337009133654646575e-05,2.758714216013370820e-04
4.800000000000000000e+01,8.821312076179310679e-05,6.518220687414733776e-04
4.820000000000000284e+01,7.502664084313437343e-05,6.592423481092992950e-04
4.840000000000000568e+01,7.765812188154086471e-05,5.281618000518273869e-04
4.860000000000000142e+01,9.374821820529177785e-05,6.896237739861237753e-04
4.880000000000000426e+01,2.464665158186107874e-04,2.324829769025461845e-03
4.900000000000000000e+01,8.134051313390955329e-05,1.117086110169770215e-03
4.920000000000000284e+01,5.845788473379798234e-05,9.054545016441111057e-04
4.940000000000000568e+01,3.417383777559734881e-05,6.632757023864960331e-04
4.960000000000000142e+01,1.726353002595715225e-05,4.821263224995607326e-04
4.980000000000000426e+01,5.894193600397557020e-05,6.937539969917029233e-04
5.000000000000000000e+01,6.875026883790269494e-06,3.616727761989560778e-04
5.020000000000000284e+01,5.312185021466575563e-05,8.314458438341315767e-04
5.040000000000000568e+01,1.667360993451438844e-05,4.624904273236643808e-04
5.060000000000000142e+01,1.852894820331130177e-05,1.517920671007409381e-04
5.080000000000000426e+01,1.671620339038781822e-05,4.167886050258658550e-04
5.100000000000000000e+01,2.979307282657828182e-05,5.583701271349736459e-04
5.120000000000000284e+01,4.513329622568562627e-05,7.231679954440760555e-04
5.140000000000000568e+01,4.764104960486292839e-05,2.062919350755841228e-04
5.160000000000000142e+01,2.432735709589906037e-05,2.084980823445184330e-04
5.180000000000000426e+01,1.998143125092610717e-05,4.624814001875240618e-04
5.200000000000000000e+01,2.832363861671183258e-05,1.970854886197683181e-04
5.220000000000000284e+01,1.739084655127953738e-05,4.224332292057564786e-04
5.240000000000000568e+01,5.302215504343621433e-05,2.735159967554768212e-04
5.260000000000000142e+01,1.263058402400929481e-05,2.331354095069894719e-04
5.280000000000000426e+01,1.525526204204652458e-05,3.642243803755338197e-04
5.300000000000000000e+01,3.341558476677164435e-05,1.881108974058916629e-04
5.320000000000000284e+01,3.466959242359735072e-06,2.788784865088369419e-04
5.340000000000000568e+01,6.635487352468771860e-06,2.614663167450120211e-04
5.360000000000000142e+01,3.174686571583151817e-05,1.810893750581261312e-04
5.380000000000000426e+01,2.384911931585520506e-05,9.039618312979178730e-05
5.400000000000000000e+01,7.857006494305096567e-06,2.974006211743457037e-04
5.420000000000000284e+01,3.856372495647519827e-05,1.931963260212815571e-04
5.440000000000000568e+01,3.652639134088531137e-05,2.919307921606875559e-04
5.460000000000000142e+01,6.130391557235270739e-05,4.176596004888774474e-04
5.480000000000000426e+01,3.252302485634572804e-05,4.589309400479167048e-04
5.500000000000000000e+01,4.038149563712067902e-05,3.300560675131860807e-04
5.520000000000000284e+01,1.596801666892133653e-05,1.170093362245345462e-04
5.540000000000000568e+01,5.293711728882044554e-05,2.735391980541257233e-04
5.560000000000000142e+01,1.984217487915884703e-05,1.279610365959468982e-04
5.580000000000000426e+01,5.134522871230728924e-05,2.010876028966234071e-04
5.600000000000000000e+01,2.257503183500375599e-05,2.151899753544700845e-04
5.620000000000000284e+01,4.925207758788019419e-05,3.157452875968638382e-04
5.640000000000000568e+01,5.821664672112092376e-05,6.223873268952163701e-04
5.660000000000000142e+01,3.657579509308561683e-05,1.338254881342345714e-04
5.680000000000000426e+01,2.569676507846452296e-05,4.186614982687676310e-04
5.700000000000000000e+01,2.375908661633729935e-05,1.016002681143095656e-04
5.720000000000000284e+01,4.246352546033449471e-05,1.043894084070260862e-04
5.740000000000000568e+01,1.594452260178513825e-05,3.246195684995314165e-04
5.760000000000000142e+01,3.031186679436359555e-05,6.363772997774216726e-05
5.780000000000000426e+01,4.727034684037789702e-05,2.182069515301052827e-04
5.800000000000000000e+01,3.491241659503430128e-05,4.019796543577110908e-04
5.820000000000000284e+01,5.710788900614716113e-05,2.782208096602003513e-04
5.840000000000000568e+01,3.891257802024483681e-05,2.281861755048360469e-04
5.860000000000000142e+01,1.512019025540212169e-05,1.112266450790469236e-04
5.880000000000000426e+01,6.266152922762557864e-05,6.560899085609108589e-04
5.900000000000000000e+01,3.830133937299251556e-05,4.905369534350777086e-04
5.920000000000000284e+01,1.448479597456753254e-04,1.263605367063093572e-03
5.940000000000000568e+01,5.461990949697792530e-04,3.778252344868905741e-03
5.960000000000000142e+01,2.885608409997075796e-04,2.256900471072048608e-03
5.980000000000000426e+01,9.330718603450804949e-05,6.621552060565750065e-04
6.000000000000000000e+01,4.902485385537147522e-02,3.447648420817843729e-01
6.020000000000000284e+01,2.282898494740948081e-04,1.688210569002027671e-03
6.040000000000000568e+01,1.990918099181726575e-04,1.517218576542272990e-03
6.060000000000000142e+01,2.155390247935429215e-04,1.279495985576900108e-03
6.080000000000000426e+01,1.834828435676172376e-04,1.460300205021065325e-03
6.100000000000000000e+01,4.968886059941723943e-05,4.898470706642696435e-04
6.120000000000000284e+01,1.657407556194812059e-04,9.319333936383088213e-04
6.140000000000000568e+01,6.677262717857956886e-05,2.796220264046351384e-04
6.160000000000000142e+01,1.115999766625463963e-04,5.814236908265203035e-04
6.180000000000000426e+01,1.914392923936247826e-04,1.071099647898770711e-03
6.200000000000000000e+01,1.142633991548791528e-04,6.862096628219349409e-04
6.220000000000000284e+01,1.328270009253174067e-04,7.843810314706930326e-04
6.240000000000000568e+01,4.057592377648688853e-05,4.003205212872134981e-04
6.260000000000000142e+01,1.515409676358103752e-04,1.135874705301478721e-03
6.280000000000000426e+01,7.219580584205687046e-05,3.056110795792103124e-04
6.300000000000000000e+01,1.221925194840878248e-04,7.523219807050487680e-04
6.320000000000000284e+01,8.698431338416412473e-05,5.456642814627884726e-04
6.340000000000000568e+01,8.152126974891871214e-05,3.563200156027794617e-04
6.360000000000000142e+01,2.179858420277014375e-04,1.293960579556229645e-03
6.380000000000000426e+01,3.691962410812266171e-05,1.292950652494357657e-04
6.400000000000000000e+01,9.388149919686838984e-05,4.784773936130470970e-04
6.420000000000000284e+01,7.783835462760180235e-05,5.091590362439443913e-04
6.440000000000000568e+01,5.194938421482220292e-05,3.211890416698511539e-04
6.460000000000000853e+01,1.344900956610217690e-04,6.340067184215058800e-04
6.479999999999999716e+01,7.219221151899546385e-05,3.427325448940048602e-04
6.500000000000000000e+01,2.404773113084957004e-04,1.313029929417567059e-03
6.520000000000000284e+01,9.132530249189585447e-05,4.383783255187990459e-04
6.540000000000000568e+01,8.825641998555511236e-05,6.342816569310169572e-04
6.560000000000000853e+01,3.372188075445592403e-05,2.238495346834779443e-04
6.579999999999999716e+01,1.844268408603966236e-04,9.489328750777508087e-04
6.600000000000000000e+01,1.538205106044188142e-04,9.615525129065300314e-04
6.620000000000000284e+01,8.247823279816657305e-05,6.063536993488058760e-04
6.640000000000000568e+01,2.482839627191424370e-04,1.252954906709828013e-03
6.660000000000000853e+01,6.181084609124809504e-05,1.964648081176846757e-04
6.679999999999999716e+01,2.533493097871541977e-04,1.395442406299697872e-03
6.700000000000000000e+01,2.226353972218930721e-04,1.222384032663565616e-03
6.720000000000000284e+01,2.067501773126423359e-04,1.000166726097106084e-03
6.740000000000000568e+01,1.517639175290241838e-04,6.818519285766414971e-04
6.760000000000000853e+01,2.400422963546589017e-04,1.164858784656613942e-03
6.779999999999999716e+01,1.156813887064345181e-04,5.387220177221554995e-04
6.800000000000000000e+01,1.476428442401811481e-04,6.485584590743732761e-04
6.820000000000000284e+01,8.126098546199500561e-04,4.307166401470565419e-03
6.840000000000000568e+01,2.108852844685316086e-03,1.134735867794350525e-02
6.860000000000000853e+01,2.359966747462749481e-03,1.285448722428880058e-02
6.879999999999999716e+01,1.245873863808810711e-03,6.781700408473670567e-03
6.900000000000000000e+01,2.830790821462869644e-03,1.490093637041743461e-02
6.920000000000000284e+01,1.659022993408143520e-03,8.681968368152808563e-03
6.940000000000000568e+01,8.442030521109700203e-04,4.522007863741172098e-03
6.960000000000000853e+01,2.409287408227100968e-04,1.102350232781401564e-03
6.979999999999999716e+01,6.072474061511456966e-04,3.206142169347839938e-03
7.000000000000000000e+01,1.295238151215016842e-03,6.804733907416808669e-03
7.020000000000000284e+01,1.067117322236299515e-03,5.419901619946263134e-03
7.040000000000000568e+01,5.030175670981407166e-04,2.437040333842569167e-03
7.060000000000000853e+01,7.399265305139124393e-04,3.628000428621827849e-03
7.079999999999999716e+01,2.631025272421538830e-04,1.297150439288571834e-03
7.100000000000000000e+01,4.679463163483887911e-04,2.212301708907416561e-03
7.120000000000000284e+01,1.402855152264237404e-03,7.157742301047157613e-03
7.140000000000000568e+01,2.884538262151181698e-04,1.551288041009062741e-03
7.160000000000000853e+01,4.979905788786709309e-04,2.356679413805039692e-03
7.179999999999999716e+01,2.521017158869653940e-04,1.140367530506373626e-03
7.200000000000000000e+01,6.658609490841627121e-04,3.194633064756094258e-03
7.220000000000000284e+01,2.000624313950538635e-03,9.596144970900621213e-03
7.240000000000000568e+01,3.506849752739071846e-03,1.682877692152829480e-02
7.260000000000000853e+01,2.875251229852437973e-03,1.392896670455298462e-02
7.279999999999999716e+01,1.463002554373815656e-04,6.173418725612501252e-04
7.300000000000000000e+01,5.885227001272141933e-04,2.869440684249738912e-03
7.320000000000000284e+01,3.178905753884464502e-04,1.640627584086764602e-03
7.340000000000000568e+01,3.160563646815717220e-04,1.496128617224794927e-03
7.360000000000000853e+01,6.398957339115440845e-04,3.116367337285332571e-03
7.379999999999999716e+01,6.170340348035097122e-04,2.979771911343222224e-03
7.400000000000000000e+01,1.996682694880291820e-04,9.984999198526332137e-04
7.420000000000000284e+01,5.455398350022733212e-04,2.569415507600649688e-03
7.440000000000000568e+01,3.485400811769068241e-04,1.729201784510299043e-03
7.460000000000000853e+01,4.426204250194132328e-04,2.064201658949167684e-03
7.479999999999999716e+01,6.958562298677861691e-04,3.093313963606078056e-03
7.500000000000000000e+01,4.062803927809000015e-04,1.851539883327306618e-03
7.520000000000000284e+01,1.859921758295968175e-04,7.266638770712677232e-04
7.540000000000000568e+01,1.769590598996728659e-04,7.552063186604424539e-04
7.560000000000000853e+01,1.930934231495484710e-04,7.881391515899144329e-04
7.579999999999999716e+01,3.967717348132282495e-04,1.719310036051192349e-03
7.600000000000000000e+01,4.766881756950169802e-04,1.965636186399453370e-03
